"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-01-18",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-01-19",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-01-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-01-21",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-01-22",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-01-23",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-01-24",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-01-25",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-01-26",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-01-27",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-01-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-01-29",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-01-30",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-01-31",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-02-01",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-02-02",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-02-03",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-02-04",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-02-05",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-02-07",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-02-09",,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-02-10",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-02-11",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-02-12",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-02-13",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-02-14",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-02-15",,,,,,,"0.09",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-02-16",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-02-17",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-02-18",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-02-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-02-21",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-02-22",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-02-23",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-02-25",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-02-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-02-27",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-03-02",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-03-03",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-03-04",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-03-05",,,,,,,"0.00","T,,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-03-06",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-03-08",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-03-09",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-03-10",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-03-11",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-03-12",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-03-14",,,,,,,"0.11",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-03-16",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-03-18",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-03-19",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-03-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-03-21",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-03-22",,,,,,,"0.16",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-03-23",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-03-24",,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-03-25",,,,,,,"1.19",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-03-26",,,,,,,"0.99",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-03-27",,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-03-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-03-29",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-03-30",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-01",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-02",,,,,,,"0.56",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-03",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-04",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-05",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-06",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-07",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-08",,,,,,,"0.68",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-09",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-11",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-12",,,,,,,"0.25",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-13",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-14",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-15",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-16",,,,,,,"0.07",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-17",,,,,,,"0.88",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-18",,,,,,,"0.36",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-21",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-22",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-23",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-24",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-25",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-27",,,,,,,"0.29",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-28",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-29",,,,,,,"0.86",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-04-30",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-05-01",,,,,,,"0.64",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-05-02",,,,,,,"0.98",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-05-03",,,,,,,"0.51",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-05-04",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-05-13",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-05-14",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-05-15",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-05-16",,,,,,,"0.17",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-05-17",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-05-18",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-05-19",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MNMW0011","AUSTIN 1.5 WSW, MN US","43.66596","-93.004118","370.0","2024-05-20",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-01",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","31",",,7","19",",,7","19",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-02",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","27",",,7","19",",,7","26",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-03",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","33",",,7","26",",,7","27",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-04",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","30",",,7","23",",,7","23",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-05",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","27",",,7","21",",,7","25",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-06",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","35",",,7","24",",,7","27",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-07",,,,,,,"0.00","T,,7,0700","0.0","T,,7,0700","0.0",",,7,0700","29",",,7","16",",,7","16",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-08",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","22",",,7","16",",,7","22",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-09",,,,,,,"0.21",",,7,0700","2.0",",,7,0700","2.0",",,7,0700","31",",,7","22",",,7","27",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-10",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","2.0",",,7,0700","29",",,7","17",",,7","18",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-11",,,,,,,"0.04",",,7,0700","0.5",",,7,0700","2.0",",,7,0700","23",",,7","15",",,7","15",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-12",,,,,,,"0.14",",,7,0700","0.7",",,7,0700","3.0",",,7,0700","16",",,7","7",",,7","9",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-13",,,,,,,"0.13",",,7,0700","1.2",",,7,0700","4.0",",,7,0700","13",",,7","0",",,7","0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-14",,,,,,,"0.01",",,7,0700","0.1",",,7,0700","4.0",",,7,0700","1",",,7","-15",",,7","-13",",,7,0700",,,,,,,,,,,,,,,,,,
